dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2022-077-0-59
the8x3_filename: 00550059
filename_extension: sbd
filename_label: sunfish-2022-077-0-59-sbd(00550059)
mission_name: regm20.mi
fileopen_time: Tue_Apr__5_11:54:18_2022
sensors_per_cycle: 32
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2022-077-0-59
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_avg_climb_rate m_avg_dive_rate m_battery m_battpos m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_science_on m_vacuum m_water_vx m_water_vy x_low_power_status 
in cc rad rad rad lat lon m m/s m/s volts in m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad bool inHg m/s m/s nodim 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 1 4 4 4 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 443.217 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164475.154 44.3217 NaN 0.0541052 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 454.241 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164595.177 45.4241 NaN 0.0558505 NaN NaN NaN NaN NaN 
-0.267821 NaN 0.104901 NaN NaN NaN NaN NaN NaN 0.0918321 14.7017 -0.218879 NaN NaN 0.0955298 NaN NaN NaN NaN NaN NaN NaN NaN 1649164655.189 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN -280 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -273.492 NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164685.195 NaN NaN NaN NaN 7.81762 NaN NaN 0 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 465.286 NaN NaN NaN NaN NaN NaN NaN 5354.77707265078 -5038.88922800932 NaN 1649164715.201 46.5286 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN 1.38057 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164745.207 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 476.332 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164835.224 47.6332 NaN 0.0558505 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1.09956 NaN NaN -0.314159 1649164865.23 NaN NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 487.312 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164955.248 48.7312 NaN 0.0523599 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0908278 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1649164985.253 NaN NaN NaN NaN NaN NaN NaN NaN 
