dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-56
the8x3_filename: 00410056
filename_extension: sbd
filename_label: sunfish-2021-335-1-56-sbd(00410056)
mission_name: regm20.mi
fileopen_time: Mon_Dec__6_16:12:24_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-56
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN 1.28187 -0.3491 NaN NaN NaN NaN NaN NaN NaN 212.57 NaN 0.0868453 NaN NaN NaN NaN 0.532325 NaN NaN -0.329867 1638808969.665 21.257 93.5795 0.0296706 NaN NaN NaN 4 
NaN NaN 0.169813 NaN NaN NaN NaN 94.8679 NaN NaN NaN NaN 215.562 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638808999.669 21.5562 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.28468 NaN NaN NaN NaN NaN NaN NaN NaN 221.875 NaN 0.211323 NaN NaN NaN NaN 0.637045 NaN NaN NaN 1638809059.681 22.1875 NaN 0.0331613 NaN NaN NaN 4 
NaN NaN 0.150131 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638809089.686 NaN NaN NaN 8.01673 NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 225.349 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638809093.688 22.5349 71.4647 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 71.4647 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638809097.691 NaN NaN NaN NaN NaN NaN NaN 
-0.204723 -237.5 NaN 1.28654 NaN NaN NaN NaN 14.8404 -0.173563 NaN NaN 229.565 -231.111 0.0926349 NaN NaN NaN NaN 1.19381 4825.68573235124 -5247.36939449643 NaN 1638809135.702 22.9565 NaN 0.0401426 NaN NaN NaN 4 
NaN NaN 0.0208907 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638809165.707 NaN 71.2537 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 236.118 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638809195.712 23.6118 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN 1.2868 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0202639 NaN NaN NaN NaN 0.923279 NaN NaN NaN 1638809225.718 NaN NaN 0.0261799 NaN NaN NaN 4 
NaN NaN 0.123001 NaN NaN NaN NaN NaN NaN NaN NaN NaN 239.788 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638809229.722 23.9788 58.1529 NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 58.1529 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1638809233.726 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN -0.3491 NaN NaN NaN NaN NaN NaN NaN 243.676 NaN NaN NaN NaN NaN NaN NaN NaN NaN -0.329867 1638809271.736 24.3676 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0895324 1.28804 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0926349 NaN NaN NaN NaN 1.06291 NaN NaN NaN 1638809301.743 NaN 56.8156 0.0401426 NaN NaN NaN 4 
