dbd_label: DBD_ASC(dinkum_binary_data_ascii)file
encoding_ver: 2
num_ascii_tags: 14
all_sensors: 0
filename: sunfish-2021-335-1-116
the8x3_filename: 00410116
filename_extension: sbd
filename_label: sunfish-2021-335-1-116-sbd(00410116)
mission_name: regm20.mi
fileopen_time: Sun_Dec_12_21:59:14_2021
sensors_per_cycle: 31
num_label_lines: 3
num_segments: 1
segment_filename_0: sunfish-2021-335-1-116
c_battpos c_de_oil_vol c_fin c_heading c_pitch c_wpt_lat c_wpt_lon m_altitude m_battery m_battpos m_coulomb_amphr m_coulomb_amphr_total m_depth m_de_oil_vol m_fin m_final_water_vx m_final_water_vy m_gps_lat m_gps_lon m_heading m_lat m_lon m_pitch m_present_time m_pressure m_raw_altitude m_roll m_vacuum m_water_vx m_water_vy x_hd_fin_ap_ran 
in cc rad rad rad lat lon m volts in amp-hrs amp-hrs m cc rad m/s m/s lat lon rad lat lon rad timestamp bar m rad inHg m/s m/s bool 
4 4 4 4 4 8 8 4 4 4 4 4 4 4 4 4 4 8 8 4 8 8 4 8 4 4 4 4 4 4 1 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 201.439 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348186.724 20.1439 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.0851103 1.56684 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.0984246 NaN NaN NaN NaN 1.06465 NaN NaN NaN 1639348216.73 NaN 33.6615 0.0331613 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 205.217 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348220.735 20.5217 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN 26.0806 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348224.739 NaN NaN NaN NaN NaN NaN NaN 
-0.235846 -262.5 NaN NaN NaN NaN NaN NaN 15.049 -0.220498 NaN NaN 208.93 -255.293 NaN NaN NaN NaN NaN NaN 4852.90289503512 -5036.1016478385 NaN 1639348258.803 20.893 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.367581 1.5669 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.366323 NaN NaN NaN NaN 1.15366 NaN NaN NaN 1639348278.809 NaN 19.4735 0.0418879 NaN NaN NaN 4 
NaN NaN NaN NaN NaN NaN NaN 17.6342 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348286.818 NaN NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 211.834 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348290.827 21.1834 NaN NaN NaN NaN NaN NaN 
NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 215.175 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1639348322.854 21.5175 NaN NaN NaN NaN NaN NaN 
NaN NaN 0.130835 1.56691 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 0.211323 NaN NaN NaN NaN 1.71391 NaN NaN NaN 1639348338.869 NaN 13.9995 0.0488692 NaN NaN NaN 4 
